City,Attraction,Type,Latitude,Longitude,Indoor/Outdoor
Kyoto,Rokuon-ji,Historic,35.0394,135.7292,Outdoor
Kyoto,Kyoto Tower,Landmark,34.9875,135.7594,Outdoor
Kyoto,Yasaka Shrine,Historic,35.0039,135.7785,Outdoor
San Francisco,Golden Gate Bridge,Landmark,37.8199,-122.4783,Outdoor
San Francisco,Alcatraz Island,Historic,37.8267,-122.4230,Outdoor
San Francisco,Fisherman's Wharf,Neighborhood,37.8080,-122.4177,Outdoor
San Francisco,Chinatown,Neighborhood,37.7941,-122.4078,Outdoor
San Francisco,Union Square,Neighborhood,37.7879,-122.4074,Outdoor
San Francisco,Palace of Fine Arts,Historic,37.8021,-122.4487,Outdoor
San Francisco,Coit Tower,Landmark,37.8024,-122.4058,Outdoor
San Francisco,Lombard Street,Landmark,37.8021,-122.4188,Outdoor
San Francisco,Exploratorium,Museum,37.8008,-122.3989,Indoor
San Francisco,Muir Woods,Park,37.8956,-122.5802,Outdoor
San Francisco,Ghirardelli Square,Historic,37.8058,-122.4228,Outdoor
San Francisco,De Young Museum,Museum,37.7715,-122.4687,Indoor
San Francisco,California Academy of Sciences,Museum,37.7699,-122.4661,Indoor
San Francisco,AT&T Park,Landmark,37.7786,-122.3893,Outdoor
San Francisco,San Francisco Museum of Modern Art,Museum,37.7857,-122.4011,Indoor
San Francisco,Painted Ladies,Landmark,37.7760,-122.4326,Outdoor
San Francisco,Haight-Ashbury,Neighborhood,37.7701,-122.4469,Outdoor
San Francisco,Presidio of San Francisco,Park,37.7989,-122.4662,Outdoor
San Francisco,Twin Peaks,Landmark,37.7544,-122.4477,Outdoor
San Francisco,Berkeley Marina,Park,37.8689,-122.3120,Outdoor
San Francisco,Japanese Tea Garden,Park,37.7700,-122.4700,Outdoor
San Francisco,Cable Car Museum,Museum,37.7943,-122.4110,Indoor
San Francisco,Sutro Baths,Historic,37.7805,-122.5136,Outdoor
San Francisco,Crissy Field,Park,37.8044,-122.4645,Outdoor
San Francisco,Ferry Building,Historic,37.7955,-122.3937,Indoor
Prague,Prague Castle,Historic,50.0909,14.4005,Outdoor
Prague,Charles Bridge,Landmark,50.0865,14.4114,Outdoor
Prague,Old Town Square,Neighborhood,50.0870,14.4208,Outdoor
Prague,Astronomical Clock,Historic,50.0870,14.4205,Outdoor
Prague,St. Vitus Cathedral,Historic,50.0903,14.3986,Indoor
Prague,Petrin Hill,Park,50.0833,14.3955,Outdoor
Prague,National Museum,Museum,50.0794,14.4303,Indoor
Prague,Wenceslas Square,Neighborhood,50.0810,14.4259,Outdoor
Prague,Dancing House,Landmark,50.0755,14.4143,Outdoor
Prague,Jewish Quarter,Historic,50.0910,14.4170,Outdoor
Prague,Strahov Monastery,Historic,50.0865,14.3936,Indoor
Prague,Lennon Wall,Landmark,50.0862,14.4066,Outdoor
Prague,Kampa Island,Park,50.0848,14.4032,Outdoor
Prague,National Gallery,Art Museum,50.0900,14.4040,Indoor
Prague,Vyšehrad,Historic,50.0647,14.4173,Outdoor
Prague,Letná Park,Park,50.0922,14.4110,Outdoor
Prague,St. Nicholas Church,Historic,50.0881,14.4040,Indoor
Prague,Powder Tower,Historic,50.0875,14.4240,Outdoor
Prague,Municipal House,Historic,50.0870,14.4250,Indoor
Prague,Church of Our Lady before Týn,Historic,50.0870,14.4210,Indoor
Prague,Karlín District,Neighborhood,50.0900,14.4410,Outdoor
Prague,Vltava River,Landmark,50.0850,14.4200,Outdoor
Prague,Hradčany,Neighborhood,50.0915,14.4000,Outdoor
Prague,Zizkov Television Tower,Landmark,50.0840,14.4486,Outdoor
Prague,National Technical Museum,Museum,50.1025,14.4300,Indoor
Vienna,Schönbrunn Palace,Historic,48.1845,16.3122,Indoor
Vienna,St. Stephen's Cathedral,Historic,48.2085,16.3731,Indoor
Vienna,Hofburg Palace,Historic,48.2060,16.3653,Indoor
Vienna,Belvedere Palace,Historic,48.1916,16.3806,Indoor
Vienna,Kunsthistorisches Museum,Museum,48.2030,16.3610,Indoor
Vienna,Natural History Museum,Museum,48.2030,16.3600,Indoor
Vienna,Prater Park,Park,48.2160,16.3960,Outdoor
Vienna,Vienna State Opera,Theater,48.2026,16.3689,Indoor
Vienna,Albertina Museum,Museum,48.2040,16.3680,Indoor
Vienna,Spanish Riding School,Historic,48.2060,16.3670,Indoor
Vienna,Stephansplatz,Neighborhood,48.2085,16.3731,Outdoor
Vienna,Danube Tower,Landmark,48.2315,16.3992,Outdoor
Vienna,City Hall,Historic,48.2100,16.3600,Indoor
Vienna,Vienna Zoo,Park,48.1845,16.3122,Outdoor
Vienna,Augarten,Park,48.2168,16.3800,Outdoor
Vienna,Maria-Theresien-Platz,Neighborhood,48.2032,16.3610,Outdoor
Vienna,Votive Church,Historic,48.2187,16.3644,Indoor
Vienna,Museum Quartier,Art Museum,48.2035,16.3618,Indoor
Vienna,Hundertwasserhaus,Landmark,48.2360,16.4040,Outdoor
Vienna,Leopold Museum,Museum,48.2038,16.3612,Indoor
Vienna,Donauinsel,Park,48.2210,16.4230,Outdoor
Vienna,Josephinum,Historic,48.2102,16.3581,Indoor
Vienna,Karmeliterplatz,Neighborhood,48.2080,16.3710,Outdoor
Vienna,Schottenkirche,Historic,48.2100,16.3730,Indoor
Vienna,Volksgarten,Park,48.2060,16.3618,Outdoor
Budapest,Buda Castle,Historic,47.4969,19.0396,Outdoor
Budapest,Parliament Building,Historic,47.5076,19.0452,Indoor
Budapest,Chain Bridge,Landmark,47.4980,19.0399,Outdoor
Budapest,Fisherman's Bastion,Historic,47.5020,19.0340,Outdoor
Budapest,St. Stephen's Basilica,Historic,47.5009,19.0544,Indoor
Budapest,Hősök tere,Neighborhood,47.5145,19.0771,Outdoor
Budapest,Andrássy Avenue,Neighborhood,47.5078,19.0533,Outdoor
Budapest,Great Market Hall,Market,47.4920,19.0540,Indoor
Budapest,Gellért Hill,Park,47.4865,19.0380,Outdoor
Budapest,Matthias Church,Historic,47.5011,19.0347,Indoor
Budapest,Central Statistical Office,Historic,47.4965,19.0450,Indoor
Budapest,Heroes Square,Neighborhood,47.5145,19.0771,Outdoor
Budapest,Hospital in the Rock,Historic,47.4975,19.0356,Indoor
Budapest,City Park,Park,47.5163,19.0725,Outdoor
Budapest,Buda Hills,Landmark,47.5200,19.0300,Outdoor
Budapest,House of Terror,Museum,47.4995,19.0563,Indoor
Budapest,Liberty Statue,Landmark,47.4861,19.0478,Outdoor
Budapest,Széchenyi Thermal Bath,Recreation,47.5190,19.0835,Indoor
Budapest,Vajdahunyad Castle,Historic,47.5190,19.0830,Indoor
Budapest,Danube Promenade,Landmark,47.4975,19.0440,Outdoor
Budapest,St. Margaret's Island,Park,47.5336,19.0462,Outdoor
Budapest,Hungarian National Museum,Museum,47.4969,19.0636,Indoor
Budapest,Chain Bridge Lookout,Landmark,47.4980,19.0399,Outdoor
Budapest,Fővám Square,Neighborhood,47.4915,19.0540,Outdoor
Budapest,Rudas Baths,Recreation,47.4869,19.0381,Indoor
Florence,Duomo,Historic,43.7731,11.2560,Indoor
Florence,Uffizi Gallery,Museum,43.7687,11.2550,Indoor
Florence,Ponte Vecchio,Landmark,43.7679,11.2539,Outdoor
Florence,Piazza della Signoria,Square,43.7696,11.2558,Outdoor
Florence,Palazzo Pitti,Historic,43.7646,11.2490,Indoor
Florence,Boboli Gardens,Park,43.7629,11.2480,Outdoor
Florence,Basilica of Santa Croce,Historic,43.7687,11.2632,Indoor
Florence,Bargello Museum,Museum,43.7693,11.2560,Indoor
Florence,Piazzale Michelangelo,Scenic View,43.7625,11.2650,Outdoor
Florence,Santa Maria Novella,Historic,43.7713,11.2542,Indoor
Florence,San Miniato al Monte,Historic,43.7621,11.2595,Indoor
Florence,Medici Chapels,Historic,43.7722,11.2557,Indoor
Florence,Loggia dei Lanzi,Historic,43.7696,11.2561,Outdoor
Florence,Galleria dell'Accademia,Museum,43.7761,11.2590,Indoor
Florence,Santo Spirito,Historic,43.7672,11.2536,Indoor
Florence,Giardino delle Rose,Park,43.7621,11.2655,Outdoor
Florence,Palazzo Vecchio,Historic,43.7696,11.2558,Indoor
Florence,Strozzi Palace,Historic,43.7699,11.2559,Indoor
Florence,San Lorenzo Market,Market,43.7760,11.2581,Outdoor
Florence,Casa Buonarroti,Museum,43.7764,11.2617,Indoor
Florence,Basilica di Santa Trinita,Historic,43.7705,11.2569,Indoor
Florence,Museum of the Opera del Duomo,Museum,43.7736,11.2564,Indoor
Florence,Cappelle Medicee,Historic,43.7722,11.2557,Indoor
Florence,Porta San Niccolò,Landmark,43.7570,11.2630,Outdoor
Florence,Piazza Santa Croce,Square,43.7688,11.2628,Outdoor
Shanghai,The Bund,Landmark,31.2400,121.4900,Outdoor
Shanghai,Oriental Pearl Tower,Landmark,31.2397,121.4998,Indoor
Shanghai,Yu Garden,Historic,31.2275,121.4920,Outdoor
Shanghai,Shanghai Tower,Landmark,31.2336,121.5055,Indoor
Shanghai,Nanjing Road,Shopping,31.2360,121.4780,Outdoor
Shanghai,Jing'an Temple,Temple,31.2234,121.4490,Indoor
Shanghai,Shanghai Museum,Museum,31.2304,121.4749,Indoor
Shanghai,Pudong Riverside Promenade,Park,31.2330,121.5180,Outdoor
Shanghai,Shanghai Disneyland,Theme Park,31.1442,121.6573,Outdoor
Shanghai,French Concession,Neighborhood,31.2153,121.4437,Outdoor
Shanghai,Longhua Temple,Temple,31.1945,121.4375,Indoor
Shanghai,People's Square,Square,31.2304,121.4737,Outdoor
Shanghai,Shanghai Ocean Aquarium,Aquarium,31.2331,121.5034,Indoor
Shanghai,Century Park,Park,31.2185,121.5440,Outdoor
Shanghai,Propaganda Poster Art Centre,Museum,31.2320,121.4452,Indoor
Shanghai,Shanghai Science and Technology Museum,Museum,31.2250,121.5500,Indoor
Shanghai,Shanghai Grand Theatre,Theatre,31.2300,121.4733,Indoor
Shanghai,Tianzifang,Neighborhood,31.2135,121.4853,Outdoor
Shanghai,Shanghai Urban Planning Exhibition Center,Museum,31.2304,121.4737,Indoor
Shanghai,Xintiandi,Neighborhood,31.2202,121.4750,Outdoor
Shanghai,Hongkou Football Stadium,Sports,31.2780,121.4890,Outdoor
Shanghai,Lujiazui Central Green,Park,31.2380,121.5070,Outdoor
Shanghai,Shanghai Circus World,Entertainment,31.2536,121.4391,Indoor
Shanghai,Yan'an Elevated Road Viewpoint,Scenic View,31.2300,121.4700,Outdoor
Shanghai,Shanghai Film Museum,Museum,31.2340,121.4980,Indoor
Montreal,Old Montreal,Neighborhood,45.5020,-73.5540,Outdoor
Montreal,Notre-Dame Basilica,Church,45.5045,-73.5561,Indoor
Montreal,Mont Royal Park,Park,45.5070,-73.5870,Outdoor
Montreal,Montreal Museum of Fine Arts,Museum,45.5048,-73.5773,Indoor
Montreal,Biosphere Environmental Museum,Museum,45.5560,-73.5503,Indoor
Montreal,Pointe-à-Callière Museum,Museum,45.5090,-73.5545,Indoor
Montreal,Jean-Talon Market,Market,45.5373,-73.6180,Outdoor
Montreal,La Ronde,Theme Park,45.5380,-73.5100,Outdoor
Montreal,Habitat 67,Landmark,45.4960,-73.5510,Outdoor
Montreal,St. Joseph's Oratory,Church,45.5046,-73.6182,Indoor
Montreal,Botanical Garden,Park,45.5625,-73.5540,Outdoor
Montreal,Planetarium Rio Tinto Alcan,Planetarium,45.5628,-73.5531,Indoor
Montreal,Phoenix Cinema,Theatre,45.5095,-73.5570,Indoor
Montreal,Chinatown,Neighborhood,45.5090,-73.5610,Outdoor
Montreal,La Grande Roue de Montréal,Observation Wheel,45.5036,-73.5545,Outdoor
Montreal,Parc Jean-Drapeau,Park,45.5185,-73.5260,Outdoor
Montreal,McCord Museum,Museum,45.5047,-73.5663,Indoor
Montreal,Montreal Science Centre,Museum,45.5042,-73.5540,Indoor
Montreal,Bota Bota Spa,Recreation,45.5045,-73.5540,Indoor
Montreal,Pointe-aux-Trembles Lighthouse,Historic,45.6420,-73.5140,Outdoor
Montreal,Redpath Museum,Museum,45.4971,-73.5781,Indoor
Montreal,Bonsecours Market,Market,45.5042,-73.5516,Indoor
Montreal,Parc La Fontaine,Park,45.5270,-73.5810,Outdoor
Montreal,Mount Royal Chalet,Scenic View,45.5075,-73.5870,Outdoor
Montreal,Grande Bibliothèque,Library,45.5161,-73.5536,Indoor
Vancouver,Stanley Park,Park,49.3043,-123.1443,Outdoor
Vancouver,Granville Island,Market,49.2711,-123.1340,Outdoor
Vancouver,Capilano Suspension Bridge,Landmark,49.3423,-123.1149,Outdoor
Vancouver,Science World,Museum,49.2734,-123.1035,Indoor
Vancouver,Vancouver Art Gallery,Museum,49.2827,-123.1207,Indoor
Vancouver,Grouse Mountain,Recreation,49.3780,-123.0822,Outdoor
Vancouver,Queen Elizabeth Park,Park,49.2410,-123.1125,Outdoor
Vancouver,Dr. Sun Yat-Sen Classical Chinese Garden,Historic,49.2830,-123.1102,Outdoor
Vancouver,VanDusen Botanical Garden,Park,49.2344,-123.1380,Outdoor
Vancouver,Robson Street,Shopping,49.2830,-123.1180,Outdoor
Vancouver,BC Place Stadium,Sports,49.2777,-123.1110,Outdoor
Vancouver,Canada Place,Landmark,49.2886,-123.1143,Outdoor
Vancouver,Capilano River Regional Park,Park,49.3577,-123.1145,Outdoor
Vancouver,Gastown,Neighborhood,49.2830,-123.1080,Outdoor
Vancouver,Pacific Centre,Shopping,49.2820,-123.1160,Indoor
Vancouver,Vancouver Aquarium,Museum,49.3046,-123.1300,Indoor
Vancouver,English Bay Beach,Beach,49.2885,-123.1417,Outdoor
Vancouver,False Creek,Waterfront,49.2736,-123.1180,Outdoor
Vancouver,Mount Seymour,Recreation,49.3891,-123.0140,Outdoor
Vancouver,Kitsilano Beach,Beach,49.2731,-123.1556,Outdoor
Vancouver,Vancouver Maritime Museum,Museum,49.3038,-123.1083,Indoor
Vancouver,University of British Columbia,Campus,49.2606,-123.2460,Outdoor
Vancouver,Bloedel Conservatory,Park,49.2410,-123.1125,Indoor
Vancouver,Queen Elizabeth Theatre,Theatre,49.2720,-123.1150,Indoor
Vancouver,Sea to Sky Gondola,Recreation,49.6195,-123.1550,Outdoor
Osaka,Osaka Castle,Historic,34.6873,135.5262,Outdoor
Osaka,Universal Studios Japan,Recreation,34.6654,135.4326,Outdoor
Osaka,Dotonbori,Neighborhood,34.6687,135.5012,Outdoor
Osaka,Umeda Sky Building,Landmark,34.7056,135.4891,Outdoor
Osaka,Shitennoji Temple,Historic,34.6544,135.5160,Indoor
Osaka,Osaka Aquarium Kaiyukan,Museum,34.6545,135.4280,Indoor
Osaka,Sumiyoshi Taisha,Historic,34.6025,135.4956,Outdoor
Osaka,Namba Parks,Shopping,34.6645,135.5020,Outdoor
Osaka,Tsutenkaku Tower,Landmark,34.6526,135.5060,Outdoor
Osaka,Tennoji Zoo,Recreation,34.6533,135.5145,Outdoor
Osaka,Minoo Park,Park,34.8341,135.4705,Outdoor
Osaka,National Museum of Art,Museum,34.6613,135.4940,Indoor
Osaka,Kaiyukan Ferris Wheel,Recreation,34.6545,135.4280,Outdoor
Osaka,Osaka Science Museum,Museum,34.6861,135.5037,Indoor
Osaka,America Mura,Neighborhood,34.6753,135.5012,Outdoor
Osaka,Nagai Park,Park,34.6191,135.5240,Outdoor
Osaka,Osaka Tenmangu Shrine,Historic,34.7058,135.5072,Outdoor
Osaka,Tempozan Harbor Village,Recreation,34.6547,135.4283,Outdoor
Osaka,Kids Plaza Osaka,Museum,34.6795,135.4965,Indoor
Osaka,Hozenji Temple,Historic,34.6641,135.5018,Indoor
Osaka,Kishiwada Castle,Historic,34.4751,135.3607,Outdoor
Osaka,Osaka Municipal Central Gymnasium,Sports,34.6850,135.5070,Indoor
Osaka,Sumiyoshi Park,Park,34.6038,135.4950,Outdoor
Osaka,Shinsaibashi Shopping Arcade,Shopping,34.6738,135.5010,Indoor
Osaka,Expo '70 Commemorative Park,Park,34.8440,135.5633,Outdoor
Helsinki,Suomenlinna Fortress,Historic,60.1451,24.9894,Outdoor
Helsinki,Helsinki Cathedral,Historic,60.1695,24.9520,Outdoor
Helsinki,Temppeliaukio Church,Historic,60.1805,24.9260,Indoor
Helsinki,Market Square,Neighborhood,60.1675,24.9526,Outdoor
Helsinki,Kiasma Museum of Contemporary Art,Museum,60.1690,24.9401,Indoor
Helsinki,Esplanadi Park,Park,60.1697,24.9510,Outdoor
Helsinki,Linnanmäki Amusement Park,Recreation,60.1844,24.9515,Outdoor
Helsinki,Helsinki Zoo,Recreation,60.1793,25.0141,Outdoor
Helsinki,Ateneum Art Museum,Museum,60.1693,24.9402,Indoor
Helsinki,Helsinki Music Centre,Landmark,60.1706,24.9412,Indoor
Helsinki,Seurasaari Open-Air Museum,Historic,60.1917,24.8730,Outdoor
Helsinki,Oodi Central Library,Landmark,60.1712,24.9415,Indoor
Helsinki,Helsinki Olympic Stadium,Sports,60.1841,24.9513,Outdoor
Helsinki,Helsinki Cathedral Steps,Landmark,60.1694,24.9520,Outdoor
Helsinki,Kamppi Chapel,Historic,60.1690,24.9320,Indoor
Helsinki,Havis Amanda,Landmark,60.1686,24.9518,Outdoor
Helsinki,Lapinlahden Lähde,Park,60.1808,24.9220,Outdoor
Helsinki,Helsinki City Museum,Museum,60.1677,24.9455,Indoor
Helsinki,Hietaniemi Beach,Recreation,60.1740,24.9148,Outdoor
Helsinki,Sibelius Monument,Landmark,60.1800,24.9218,Outdoor
Helsinki,Kallio Church,Historic,60.1897,24.9503,Indoor
Helsinki,Design Museum Helsinki,Museum,60.1688,24.9422,Indoor
Helsinki,Linnanmäki Panorama,Recreation,60.1845,24.9515,Outdoor
Helsinki,Old Market Hall,Neighborhood,60.1679,24.9509,Indoor
Helsinki,Kaivopuisto Park,Park,60.1550,24.9610,Outdoor
Copenhagen,Nyhavn,Neighborhood,55.6803,12.5904,Outdoor
Copenhagen,Tivoli Gardens,Recreation,55.6738,12.5680,Outdoor
Copenhagen,The Little Mermaid,Landmark,55.6929,12.5994,Outdoor
Copenhagen,Rosenborg Castle,Historic,55.6850,12.5790,Indoor
Copenhagen,Amalienborg Palace,Historic,55.6853,12.5994,Outdoor
Copenhagen,Strøget,Neighborhood,55.6812,12.5802,Outdoor
Copenhagen,Copenhagen Zoo,Recreation,55.6678,12.5522,Outdoor
Copenhagen,National Museum of Denmark,Museum,55.6756,12.5755,Indoor
Copenhagen,Christiansborg Palace,Historic,55.6758,12.5833,Indoor
Copenhagen,Frederiksberg Gardens,Park,55.6711,12.5300,Outdoor
Copenhagen,Round Tower,Landmark,55.6808,12.5795,Indoor
Copenhagen,Copenhagen Opera House,Landmark,55.6790,12.5994,Indoor
Copenhagen,Assistens Cemetery,Historic,55.6987,12.5528,Outdoor
Copenhagen,Botanisk Have,Park,55.6810,12.5845,Outdoor
Copenhagen,National Gallery of Denmark,Museum,55.6826,12.5939,Indoor
Copenhagen,Carlsberg Brewery,Historic,55.6734,12.5371,Indoor
Copenhagen,Amager Strandpark,Park,55.6516,12.6013,Outdoor
Copenhagen,Copenhagen City Hall,Landmark,55.6759,12.5680,Indoor
Copenhagen,Glyptoteket Museum,Museum,55.6767,12.5713,Indoor
Copenhagen,Kastellet,Historic,55.6920,12.5992,Outdoor
Copenhagen,The David Collection,Museum,55.6833,12.5719,Indoor
Copenhagen,Rundetårn,Landmark,55.6808,12.5795,Indoor
Copenhagen,Amager Nature Park,Park,55.6430,12.6000,Outdoor
Copenhagen,Church of Our Saviour,Historic,55.6765,12.5996,Indoor
Copenhagen,The Royal Danish Playhouse,Landmark,55.6767,12.5926,Indoor
Reykjavik,Hallgrímskirkja,Historic,64.1419,-21.9266,Indoor
Reykjavik,Harpa Concert Hall,Landmark,64.1500,-21.9320,Indoor
Reykjavik,Sun Voyager,Landmark,64.1506,-21.9326,Outdoor
Reykjavik,Laugavegur Street,Neighborhood,64.1450,-21.9411,Outdoor
Reykjavik,Perlan Museum,Museum,64.1282,-21.8983,Indoor
Reykjavik,National Museum of Iceland,Museum,64.1443,-21.9410,Indoor
Reykjavik,Imagine Peace Tower,Landmark,64.1640,-21.9300,Outdoor
Reykjavik,Tjörnin Lake,Park,64.1472,-21.9421,Outdoor
Reykjavik,Reykjavik Maritime Museum,Museum,64.1473,-21.9345,Indoor
Reykjavik,Árbæjarsafn Open Air Museum,Historic,64.1285,-21.8953,Outdoor
Reykjavik,Arbaer Town,Neighborhood,64.1300,-21.8880,Outdoor
Reykjavik,Grotta Lighthouse,Landmark,64.1551,-22.0022,Outdoor
Reykjavik,Heidmork Nature Reserve,Park,64.1261,-21.9507,Outdoor
Reykjavik,National Gallery of Iceland,Museum,64.1442,-21.9411,Indoor
Reykjavik,Old Harbour,Neighborhood,64.1500,-21.9345,Outdoor
Reykjavik,Höfði House,Historic,64.1495,-21.9330,Indoor
Reykjavik,Reykjavik Botanical Garden,Park,64.1511,-21.9032,Outdoor
Reykjavik,Perlan Observation Deck,Landmark,64.1282,-21.8983,Indoor
Reykjavik,City Hall,Landmark,64.1460,-21.9423,Indoor
Reykjavik,Reykjavik Art Museum,Museum,64.1462,-21.9223,Indoor
Reykjavik,Elliðaárdalur Park,Park,64.1340,-21.8810,Outdoor
Reykjavik,Landakotskirkja,Historic,64.1467,-21.9482,Indoor
Reykjavik,Kringlan Shopping Center,Neighborhood,64.1380,-21.8885,Indoor
Reykjavik,Reykjavik City Library,Landmark,64.1440,-21.9390,Indoor
Reykjavik,Solfar Sculpture,Landmark,64.1507,-21.9330,Outdoor
Oslo,Vigeland Park,Park,59.9269,10.6996,Outdoor
Oslo,Oslo Opera House,Landmark,59.9076,10.7532,Indoor
Oslo,Akershus Fortress,Historic,59.9072,10.7382,Outdoor
Oslo,Munch Museum,Museum,59.9156,10.7619,Indoor
Oslo,Holmenkollen Ski Museum,Historic,59.9670,10.6689,Indoor
Oslo,Oslo City Hall,Landmark,59.9115,10.7382,Indoor
Oslo,Nobel Peace Center,Landmark,59.9113,10.7386,Indoor
Oslo,Aker Brygge,Neighborhood,59.9089,10.7230,Outdoor
Oslo,Bygdøy Peninsula,Park,59.9069,10.6694,Outdoor
Oslo,Kon-Tiki Museum,Museum,59.9058,10.6680,Indoor
Oslo,National Gallery,Museum,59.9160,10.7350,Indoor
Oslo,Parliament of Norway,Landmark,59.9121,10.7346,Indoor
Oslo,Fram Museum,Museum,59.9076,10.6670,Indoor
Oslo,Vigeland Museum,Museum,59.9267,10.7012,Indoor
Oslo,Oslo Botanical Garden,Park,59.9250,10.7215,Outdoor
Oslo,Edvard Munch's House,Historic,59.9120,10.7440,Indoor
Oslo,Norsk Folkemuseum,Historic,59.9074,10.6674,Outdoor
Oslo,Operataket Roof,Landmark,59.9076,10.7532,Outdoor
Oslo,Stortinget,Landmark,59.9121,10.7346,Indoor
Oslo,City Library,Landmark,59.9110,10.7370,Indoor
Oslo,Viking Ship Museum,Historic,59.9062,10.6690,Indoor
Oslo,Mathallen Food Hall,Neighborhood,59.9182,10.7553,Indoor
Oslo,Frogner Park,Park,59.9271,10.7085,Outdoor
Oslo,Oscarshall Palace,Historic,59.9241,10.6895,Outdoor
Oslo,National Museum,Art Museum,59.9150,10.7390,Indoor
Stockholm,Vasa Museum,Museum,59.3275,18.0912,Indoor
Stockholm,Skansen Open-Air Museum,Historic,59.3270,18.0971,Outdoor
Stockholm,Royal Palace,Historic,59.3277,18.0710,Indoor
Stockholm,ABBA Museum,Museum,59.3272,18.0920,Indoor
Stockholm,Stortorget Square,Neighborhood,59.3258,18.0714,Outdoor
Stockholm,Drottningholm Palace,Historic,59.3201,17.8865,Outdoor
Stockholm,Gamla Stan,Neighborhood,59.3240,18.0700,Outdoor
Stockholm,City Hall,Landmark,59.3275,18.0585,Indoor
Stockholm,Moderna Museet,Museum,59.3248,18.0847,Indoor
Stockholm,Gröna Lund,Recreation,59.3233,18.0970,Outdoor
Stockholm,Kungsträdgården Park,Park,59.3300,18.0730,Outdoor
Stockholm,Nationalmuseum,Museum,59.3260,18.0700,Indoor
Stockholm,Ericsson Globe,Landmark,59.2942,18.0838,Indoor
Stockholm,Old Town Bridge,Landmark,59.3245,18.0720,Outdoor
Stockholm,Ridderholmen Church,Historic,59.3230,18.0665,Indoor
Stockholm,Sergels Torg,Neighborhood,59.3326,18.0649,Outdoor
Stockholm,Fotografiska Museum,Museum,59.3197,18.0833,Indoor
Stockholm,Haga Park,Park,59.3686,18.0080,Outdoor
Stockholm,Observatorielunden Park,Park,59.3345,18.0487,Outdoor
Stockholm,The Royal Swedish Opera,Landmark,59.3325,18.0640,Indoor
Stockholm,Stockholm Cathedral,Historic,59.3256,18.0717,Indoor
Stockholm,Royal Dramatic Theatre,Landmark,59.3323,18.0643,Indoor
Stockholm,Strandvägen,Neighborhood,59.3342,18.0870,Outdoor
Stockholm,Kungliga Biblioteket,Landmark,59.3345,18.0577,Indoor
Stockholm,National Library Park,Park,59.3348,18.0575,Outdoor
Edinburgh,Edinburgh Castle,Historic,55.9486,-3.1999,Indoor
Edinburgh,Royal Mile,Neighborhood,55.9490,-3.1910,Outdoor
Edinburgh,Arthur's Seat,Park,55.9440,-3.1610,Outdoor
Edinburgh,Holyrood Palace,Historic,55.9522,-3.1722,Indoor
Edinburgh,Scottish National Gallery,Museum,55.9490,-3.1935,Indoor
Edinburgh,Camera Obscura,Recreation,55.9505,-3.1940,Indoor
Edinburgh,Princes Street Gardens,Park,55.9485,-3.2010,Outdoor
Edinburgh,National Museum of Scotland,Museum,55.9465,-3.1900,Indoor
Edinburgh,Calton Hill,Landmark,55.9560,-3.1840,Outdoor
Edinburgh,The Real Mary King's Close,Historic,55.9497,-3.1925,Indoor
Edinburgh,St Giles' Cathedral,Historic,55.9492,-3.1908,Indoor
Edinburgh,Scott Monument,Landmark,55.9490,-3.1950,Outdoor
Edinburgh,Grassmarket,Neighborhood,55.9456,-3.2000,Outdoor
Edinburgh,Palace of Holyroodhouse Gardens,Park,55.9525,-3.1720,Outdoor
Edinburgh,Museum of Edinburgh,Museum,55.9485,-3.1940,Indoor
Edinburgh,Edinburgh Dungeon,Recreation,55.9495,-3.1912,Indoor
Edinburgh,Balmoral Hotel,Landmark,55.9500,-3.1905,Indoor
Edinburgh,Dean Village,Neighborhood,55.9508,-3.2240,Outdoor
Edinburgh,The Scotch Whisky Experience,Recreation,55.9493,-3.1911,Indoor
Edinburgh,Surgeons' Hall Museums,Museum,55.9495,-3.1890,Indoor
Edinburgh,National Library of Scotland,Landmark,55.9488,-3.1905,Indoor
Edinburgh,Portobello Beach,Park,55.9611,-3.1290,Outdoor
Edinburgh,Royal Botanic Garden,Park,55.9690,-3.2030,Outdoor
Edinburgh,University of Edinburgh,Landmark,55.9447,-3.1880,Indoor
Edinburgh,Dinosaurs Gallery,Recreation,55.9460,-3.1920,Indoor
Krakow,Wawel Castle,Historic,50.0547,19.9352,Indoor
Krakow,Main Market Square,Neighborhood,50.0614,19.9360,Outdoor
Krakow,St. Mary's Basilica,Historic,50.0611,19.9375,Indoor
Krakow,Cloth Hall,Historic,50.0612,19.9368,Indoor
Krakow,Schindler's Factory Museum,Museum,50.0480,19.9607,Indoor
Krakow,Planty Park,Park,50.0600,19.9400,Outdoor
Krakow,Barbican,Historic,50.0610,19.9425,Outdoor
Krakow,Jewish Quarter Kazimierz,Neighborhood,50.0510,19.9440,Outdoor
Krakow,St. Florian's Gate,Historic,50.0655,19.9460,Outdoor
Krakow,Wieliczka Salt Mine,Historic,49.9877,20.0646,Indoor
Krakow,Pope John Paul II International Airport,Landmark,50.0777,19.7841,Indoor
Krakow,Nowa Huta,Neighborhood,50.0840,20.0650,Outdoor
Krakow,Krakow Zoo,Recreation,50.0510,19.9580,Outdoor
Krakow,National Museum,Indoor,50.0585,19.9385,Indoor
Krakow,Kościuszko Mound,Landmark,50.0797,19.9333,Outdoor
